,account_name,channel,like,love,wow,haha,sad,angry,comment,share,engagement,favorite,retweet,share_on_facebook,dislike
597,E-Song ปาก ปั่น,facebook,62748.0,4264.0,694.0,1584.0,120.0,9.0,20984.0,1570.0,91973,0.0,0.0,0.0,0.0
3586,ผู้ชายท้ายครัว - KITCHENMAN FRIEND,facebook,85171.0,4409.0,268.0,336.0,4.0,3.0,892.0,755.0,91838,0.0,0.0,0.0,0.0
2980,theTripPacker,facebook,79376.0,835.0,571.0,763.0,23.0,0.0,2354.0,7699.0,91621,0.0,0.0,0.0,0.0
1248,LeePung - ลุงพี,facebook,83844.0,2632.0,248.0,2391.0,41.0,8.0,604.0,1823.0,91591,0.0,0.0,0.0,0.0
3225,คำคมในวงเหล้า,facebook,50383.0,499.0,303.0,5579.0,294.0,11.0,3318.0,31097.0,91484,0.0,0.0,0.0,0.0
729,FPSThailand.com,youtube,81382.0,0.0,0.0,0.0,0.0,0.0,6238.0,0.0,91270,0.0,0.0,1372.0,2278.0
3056,การลงทุน,facebook,56555.0,251.0,1890.0,1354.0,1375.0,72.0,4983.0,24526.0,91006,0.0,0.0,0.0,0.0
3972,หมอแพมชวนอ่าน,facebook,51198.0,4676.0,112.0,379.0,579.0,211.0,4803.0,29028.0,90986,0.0,0.0,0.0,0.0
885,Go Went Go : เที่ยว เว้น วัน,youtube,76894.0,0.0,0.0,0.0,0.0,0.0,7549.0,0.0,90922,0.0,0.0,5362.0,1117.0
2839,overclockzone,youtube,73593.0,0.0,0.0,0.0,0.0,0.0,11359.0,0.0,90880,0.0,0.0,4216.0,1712.0
236,Baroctar,youtube,81575.0,0.0,0.0,0.0,0.0,0.0,5302.0,0.0,90766,0.0,0.0,2922.0,967.0
2307,Urbanbox,facebook,68202.0,1576.0,611.0,170.0,3.0,1.0,4357.0,15689.0,90609,0.0,0.0,0.0,0.0
2860,peachhypeach,facebook,76416.0,9404.0,194.0,277.0,198.0,3.0,1539.0,2493.0,90524,0.0,0.0,0.0,0.0
4373,แพนด้าตาบวม,facebook,54864.0,380.0,126.0,21413.0,429.0,3.0,2201.0,10963.0,90379,0.0,0.0,0.0,0.0
926,HFlight.net ตั๋วเครื่องบิน รีวิว สายการบิน โรงแรมและการท่องเที่ยว,facebook,74034.0,1012.0,632.0,344.0,872.0,19.0,3181.0,9934.0,90028,0.0,0.0,0.0,0.0
2437,Yuriukuri,youtube,80593.0,0.0,0.0,0.0,0.0,0.0,4362.0,0.0,89972,0.0,0.0,4419.0,598.0
2264,Too Young to Die,facebook,40580.0,639.0,996.0,154.0,12945.0,243.0,2071.0,32034.0,89662,0.0,0.0,0.0,0.0
62,ABOVE THE MARS,facebook,71366.0,6256.0,158.0,23.0,201.0,2.0,851.0,10676.0,89533,0.0,0.0,0.0,0.0
3799,ลุงอ้วน กินกะเที่ยว,youtube,80753.0,0.0,0.0,0.0,0.0,0.0,3730.0,0.0,88999,0.0,0.0,2840.0,1676.0
4190,เที่ยวก่อนตาย Bucket list TH,facebook,47291.0,1275.0,410.0,21.0,4.0,2.0,10150.0,29811.0,88964,0.0,0.0,0.0,0.0
2783,monstyplanet,instagram,87998.0,0.0,0.0,0.0,0.0,0.0,866.0,0.0,88864,0.0,0.0,0.0,0.0
1230,LOOPER CG,youtube,67914.0,0.0,0.0,0.0,0.0,0.0,5890.0,0.0,88842,0.0,0.0,22.0,15016.0
140,Arifah KH,facebook,73752.0,5132.0,516.0,134.0,21.0,28.0,1197.0,8002.0,88782,0.0,0.0,0.0,0.0
1952,Sanook Travel,facebook,40095.0,407.0,496.0,477.0,1472.0,32.0,8575.0,37099.0,88653,0.0,0.0,0.0,0.0
2973,ter_tories,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88626,29254.0,59372.0,0.0,0.0
3010,widsawaphatiew,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88418,47760.0,40658.0,0.0,0.0
1133,KRUA.CO by sangdad,youtube,77400.0,0.0,0.0,0.0,0.0,0.0,4701.0,0.0,87991,0.0,0.0,4988.0,902.0
2099,TAE,facebook,38423.0,3969.0,1067.0,7976.0,16617.0,424.0,10106.0,9189.0,87771,0.0,0.0,0.0,0.0
2509,bon_appetitbkk,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87741,38477.0,49264.0,0.0,0.0
382,CHANGOK TOUR ONLINE,youtube,72802.0,0.0,0.0,0.0,0.0,0.0,9122.0,0.0,87223,0.0,0.0,2986.0,2313.0
1046,Jame Rafa,youtube,78621.0,0.0,0.0,0.0,0.0,0.0,6059.0,0.0,86806,0.0,0.0,425.0,1701.0
440,Chopluem,facebook,84930.0,619.0,42.0,43.0,9.0,2.0,139.0,817.0,86601,0.0,0.0,0.0,0.0
117,Am4you Gadget,instagram,86364.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,86564,0.0,0.0,0.0,0.0
834,Funning Runner - วิ่งยังไงก็ได้ให้มีความสุข,facebook,40954.0,795.0,408.0,2210.0,422.0,7.0,6190.0,35181.0,86167,0.0,0.0,0.0,0.0
999,I.OAT,facebook,68592.0,690.0,324.0,10007.0,157.0,11.0,2601.0,3574.0,85956,0.0,0.0,0.0,0.0
2685,jimmakeup,instagram,84749.0,0.0,0.0,0.0,0.0,0.0,1171.0,0.0,85920,0.0,0.0,0.0,0.0
2672,iphonemod,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85634,39916.0,45718.0,0.0,0.0
3243,คุณแม่เลอค่า,instagram,83430.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,85542,0.0,0.0,0.0,0.0
4069,อาจวรงค์ ป๋องแป๋ง จันทมาศ,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85529,19447.0,66082.0,0.0,0.0
2405,YAMUYAMI,youtube,74819.0,0.0,0.0,0.0,0.0,0.0,6616.0,0.0,85372,0.0,0.0,2647.0,1290.0
1974,Shorty Bluejova Official Fanpage,facebook,67588.0,1712.0,1706.0,3897.0,255.0,5.0,7193.0,2219.0,84575,0.0,0.0,0.0,0.0
3946,หนีนายเที่ยว,facebook,62462.0,662.0,647.0,3708.0,172.0,59.0,6131.0,10483.0,84324,0.0,0.0,0.0,0.0
370,Buffet Channel,instagram,83436.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,84192,0.0,0.0,0.0,0.0
3150,คณิตศาสตร์อย่างที่ควรจะเป็น,facebook,36262.0,833.0,1019.0,5835.0,52.0,18.0,2853.0,37115.0,83987,0.0,0.0,0.0,0.0
2133,TaiGn Channel,youtube,77333.0,0.0,0.0,0.0,0.0,0.0,4328.0,0.0,83880,0.0,0.0,39.0,2180.0
635,Eat Lek Lek,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83594,32703.0,50891.0,0.0,0.0
1836,PuPe_so_Sweet,instagram,82627.0,0.0,0.0,0.0,0.0,0.0,964.0,0.0,83591,0.0,0.0,0.0,0.0
2816,nontapat,instagram,80523.0,0.0,0.0,0.0,0.0,0.0,2957.0,0.0,83480,0.0,0.0,0.0,0.0
2435,Yuriukuri,facebook,76282.0,3407.0,425.0,63.0,7.0,1.0,1556.0,1720.0,83461,0.0,0.0,0.0,0.0
3165,คนใฝ่รู้ [Studios],youtube,69534.0,0.0,0.0,0.0,0.0,0.0,7411.0,0.0,83458,0.0,0.0,4342.0,2171.0
2056,SteveKunG,facebook,31249.0,1924.0,1716.0,28651.0,3175.0,252.0,3029.0,13186.0,83182,0.0,0.0,0.0,0.0
4140,เข็นเด็กขึ้นภูเขา,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83091,28292.0,54799.0,0.0,0.0
1579,Narikaa money,youtube,60729.0,0.0,0.0,0.0,0.0,0.0,5661.0,0.0,82887,0.0,0.0,15805.0,692.0
2678,jaycoblittledishes,instagram,80021.0,0.0,0.0,0.0,0.0,0.0,2824.0,0.0,82845,0.0,0.0,0.0,0.0
3733,รถนิยม,facebook,74277.0,1754.0,1127.0,122.0,15.0,15.0,591.0,4582.0,82483,0.0,0.0,0.0,0.0
4011,หาเงินออนไลน์ กับเทรดเดอร์แทน,instagram,81490.0,0.0,0.0,0.0,0.0,0.0,929.0,0.0,82419,0.0,0.0,0.0,0.0
1120,KM Racing,youtube,74955.0,0.0,0.0,0.0,0.0,0.0,3833.0,0.0,82350,0.0,0.0,2279.0,1283.0
2078,Summer is Here,youtube,74708.0,0.0,0.0,0.0,0.0,0.0,5913.0,0.0,82254,0.0,0.0,600.0,1033.0
594,Dujdow,facebook,73733.0,3010.0,271.0,403.0,17.0,10.0,1940.0,2810.0,82194,0.0,0.0,0.0,0.0
2820,nubnubbb,facebook,79442.0,947.0,38.0,82.0,3.0,1.0,514.0,932.0,81959,0.0,0.0,0.0,0.0
2746,love fitt,facebook,57686.0,570.0,79.0,316.0,35.0,1.0,2322.0,20413.0,81422,0.0,0.0,0.0,0.0
2016,Sononui,facebook,73168.0,2596.0,594.0,279.0,182.0,16.0,2958.0,1384.0,81177,0.0,0.0,0.0,0.0
1661,"OnnBaby - Beauty, Lifestyle & Fine-Dining",facebook,65951.0,3350.0,586.0,355.0,253.0,0.0,4636.0,5059.0,80190,0.0,0.0,0.0,0.0
1010,ITAN - แทนไร้เทียมทาน,instagram,79050.0,0.0,0.0,0.0,0.0,0.0,808.0,0.0,79858,0.0,0.0,0.0,0.0
4404,แหมทำเป็นฟิต,youtube,71002.0,0.0,0.0,0.0,0.0,0.0,3215.0,0.0,79846,0.0,0.0,3712.0,1917.0
931,Hak,youtube,69076.0,0.0,0.0,0.0,0.0,0.0,8259.0,0.0,79688,0.0,0.0,751.0,1602.0
4282,เรียนภาษาอังกฤษแบบ American สไตล์ - TalkAmerican,instagram,78968.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,79621,0.0,0.0,0.0,0.0
2325,Vmodtech,facebook,60306.0,449.0,2202.0,2506.0,122.0,14.0,6147.0,7595.0,79341,0.0,0.0,0.0,0.0
4364,แบกเป้เท่ทั่วโลก / TummengTravel.com,facebook,57963.0,1542.0,1022.0,95.0,53.0,8.0,6190.0,12272.0,79145,0.0,0.0,0.0,0.0
1286,Lovecumentary,instagram,78822.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,79066,0.0,0.0,0.0,0.0
1489,Money Talk,facebook,64626.0,1353.0,179.0,134.0,744.0,25.0,1603.0,10398.0,79062,0.0,0.0,0.0,0.0
1,007NN,facebook,67102.0,5975.0,300.0,1816.0,32.0,4.0,1954.0,1809.0,78992,0.0,0.0,0.0,0.0
3759,รีวิวเอามันส์ by Belledoll,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78889,19692.0,59197.0,0.0,0.0
4486,ไดอารี่การเงิน - Money Diaries,youtube,58667.0,0.0,0.0,0.0,0.0,0.0,11238.0,0.0,78836,0.0,0.0,8379.0,552.0
4095,อิป้าหามาเล่า - E'pa hamalao ล้วงลึกทุกการลงทุน หุ้น กองทุนรวม,facebook,48242.0,374.0,173.0,148.0,77.0,9.0,1618.0,28146.0,78787,0.0,0.0,0.0,0.0
3693,มัมเก็บpip,facebook,68019.0,3599.0,696.0,534.0,135.0,11.0,3685.0,1841.0,78520,0.0,0.0,0.0,0.0
4146,เข้าครัวทํากิน Enter the kitchen,youtube,64470.0,0.0,0.0,0.0,0.0,0.0,2902.0,0.0,78475,0.0,0.0,9275.0,1828.0
2212,The MATTER,instagram,78131.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,78442,0.0,0.0,0.0,0.0
2897,primiita,instagram,76773.0,0.0,0.0,0.0,0.0,0.0,1607.0,0.0,78380,0.0,0.0,0.0,0.0
598,EAT Matters : by หมอตั้ม,facebook,69774.0,4607.0,165.0,395.0,33.0,19.0,798.0,2399.0,78190,0.0,0.0,0.0,0.0
1113,Justmoments,facebook,53421.0,1976.0,118.0,987.0,66.0,62.0,20008.0,1471.0,78109,0.0,0.0,0.0,0.0
4192,เที่ยวจนไม่มีจะแดก,facebook,47894.0,438.0,229.0,12341.0,185.0,3.0,4994.0,11904.0,77988,0.0,0.0,0.0,0.0
2662,ilovetogo,facebook,62597.0,1510.0,821.0,753.0,133.0,11.0,4662.0,7437.0,77924,0.0,0.0,0.0,0.0
1740,Pang  HealthyRoutine,facebook,66490.0,3361.0,435.0,33.0,4.0,0.0,2220.0,5322.0,77865,0.0,0.0,0.0,0.0
4483,ไซร่า มิเรอร์,youtube,73193.0,0.0,0.0,0.0,0.0,0.0,2882.0,0.0,77824,0.0,0.0,618.0,1131.0
3190,ครัววิชณีย์,facebook,58890.0,379.0,167.0,21.0,6.0,8.0,466.0,17812.0,77749,0.0,0.0,0.0,0.0
4345,เอา5นาทีของกูคืนมา,facebook,34242.0,1525.0,129.0,19033.0,191.0,12.0,5567.0,16808.0,77507,0.0,0.0,0.0,0.0
1719,PaiNaiDii,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77474,51178.0,26296.0,0.0,0.0
1402,Meawbin Investor - เทรด ลงทุน เชิงกลยุทธ์ Forex,facebook,66191.0,1117.0,551.0,538.0,31.0,4.0,2880.0,6132.0,77444,0.0,0.0,0.0,0.0
426,Chila Make up Artist,facebook,63254.0,7072.0,471.0,778.0,74.0,3.0,2961.0,2486.0,77099,0.0,0.0,0.0,0.0
4456,โลกของนักอ่าน,facebook,49403.0,2369.0,529.0,2326.0,52.0,3.0,2997.0,19030.0,76709,0.0,0.0,0.0,0.0
2169,Thai  Guide ภาษาไทยคือของหวาน,facebook,27186.0,510.0,103.0,232.0,15.0,1.0,2732.0,45894.0,76673,0.0,0.0,0.0,0.0
3796,ลุงหมอขอพักร้อน,instagram,75790.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,76623,0.0,0.0,0.0,0.0
4116,อ้วนจูนเนอร์,instagram,76436.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,76621,0.0,0.0,0.0,0.0
1726,Pairyinwonderland,instagram,75084.0,0.0,0.0,0.0,0.0,0.0,1294.0,0.0,76378,0.0,0.0,0.0,0.0
2187,ThaiWhales,facebook,43096.0,6119.0,1796.0,284.0,4406.0,171.0,1863.0,18581.0,76316,0.0,0.0,0.0,0.0
3062,กาแฟหุ้น,facebook,65142.0,878.0,292.0,71.0,40.0,0.0,5012.0,4734.0,76169,0.0,0.0,0.0,0.0
3574,ป้าหนึ่ง ตึ่งโป๊ะ,youtube,3364.0,0.0,0.0,0.0,0.0,0.0,33270.0,0.0,76115,0.0,0.0,39437.0,44.0
1185,Kidznadoo,facebook,67085.0,5924.0,60.0,532.0,5.0,2.0,1229.0,1074.0,75911,0.0,0.0,0.0,0.0
1736,Palouis เฮลตี้สายชิล HealthyChill,instagram,72310.0,0.0,0.0,0.0,0.0,0.0,3557.0,0.0,75867,0.0,0.0,0.0,0.0
2279,Travel With Katheryn,facebook,73448.0,1150.0,77.0,135.0,11.0,0.0,279.0,544.0,75644,0.0,0.0,0.0,0.0
2845,paidonnnn,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75636,31233.0,44403.0,0.0,0.0
1831,Property GURU Thailand by CheckRaka.com,facebook,66930.0,777.0,406.0,1186.0,129.0,28.0,2616.0,3557.0,75629,0.0,0.0,0.0,0.0
2141,Tanxlive,facebook,62501.0,4465.0,403.0,3034.0,329.0,1.0,1029.0,3757.0,75519,0.0,0.0,0.0,0.0
12,12TimeWe CCG,facebook,43716.0,4381.0,906.0,15879.0,2242.0,36.0,3310.0,5020.0,75490,0.0,0.0,0.0,0.0
2469,aebonglife,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75472,26928.0,48544.0,0.0,0.0
1321,MOV Studio,youtube,68855.0,0.0,0.0,0.0,0.0,0.0,2945.0,0.0,75393,0.0,0.0,747.0,2846.0
826,Frennicha,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75386,29063.0,46323.0,0.0,0.0
4330,เล่า,facebook,33535.0,1160.0,340.0,185.0,177.0,8.0,4512.0,35318.0,75235,0.0,0.0,0.0,0.0
4135,เกเรรักสุขภาพ by หมอจ๋า,facebook,58832.0,3131.0,620.0,801.0,393.0,39.0,4604.0,6759.0,75179,0.0,0.0,0.0,0.0
718,FINSTREET,instagram,74856.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,75177,0.0,0.0,0.0,0.0
3937,หนังคอกระต่าย,facebook,14104.0,681.0,78.0,9715.0,1392.0,39.0,9369.0,39794.0,75172,0.0,0.0,0.0,0.0
3460,นางพญาปลวก,youtube,68979.0,0.0,0.0,0.0,0.0,0.0,3359.0,0.0,74817,0.0,0.0,442.0,2037.0
3955,หนูลำไย,facebook,62193.0,1140.0,123.0,3761.0,280.0,6.0,1228.0,5968.0,74699,0.0,0.0,0.0,0.0
2413,Yoga with Jib,facebook,60200.0,7284.0,450.0,917.0,9.0,7.0,2466.0,3273.0,74606,0.0,0.0,0.0,0.0
1198,KirosZ,instagram,74216.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,74497,0.0,0.0,0.0,0.0
4,1000MilesJourney,facebook,54216.0,1504.0,1235.0,65.0,539.0,34.0,7689.0,8749.0,74031,0.0,0.0,0.0,0.0
4106,อ่านงบการเงินไม่ยาก,facebook,56228.0,418.0,655.0,6522.0,280.0,7.0,3191.0,6661.0,73962,0.0,0.0,0.0,0.0
1605,Ninja And the Gang,instagram,73213.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,73816,0.0,0.0,0.0,0.0
1854,Rafa เด็กใต้สายยัน,facebook,60435.0,1566.0,200.0,4266.0,43.0,54.0,4943.0,2272.0,73779,0.0,0.0,0.0,0.0
34,4actory,instagram,72752.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0,73692,0.0,0.0,0.0,0.0
3298,ชาร์ลี มังเกอร์ สอนสแกนหุ้นไทยและหุ้นต่างประเทศ,facebook,59065.0,1729.0,376.0,865.0,122.0,54.0,4395.0,7058.0,73664,0.0,0.0,0.0,0.0
1059,Japaikin จะไปกิน,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73645,22338.0,51307.0,0.0,0.0
3873,สมาคมนักลงทุนเน้นคุณค่า (ประเทศไทย),facebook,53741.0,667.0,176.0,59.0,95.0,19.0,1473.0,17402.0,73632,0.0,0.0,0.0,0.0
775,Fit-D,facebook,40425.0,2047.0,225.0,136.0,5.0,8.0,4437.0,26037.0,73320,0.0,0.0,0.0,0.0
3829,วิ Beauty4ties,facebook,64363.0,2660.0,533.0,538.0,44.0,8.0,4006.0,708.0,72860,0.0,0.0,0.0,0.0
2869,perthkvsr,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72740,57838.0,14902.0,0.0,0.0
4318,เลี้ยงลูกให้คิดเป็น Creative Thinking Kids,facebook,54551.0,2766.0,96.0,21.0,43.0,1.0,1438.0,13638.0,72554,0.0,0.0,0.0,0.0
1690,PIMMY TASTY,youtube,57894.0,0.0,0.0,0.0,0.0,0.0,2529.0,0.0,72539,0.0,0.0,11205.0,911.0
3226,คำไทย อะไรเอ่ย,facebook,27074.0,746.0,164.0,1143.0,18.0,1.0,10088.0,33115.0,72349,0.0,0.0,0.0,0.0
3859,"ศาสตร์เทรดหุ้นจักรพรรดิ "" $Class """,facebook,53640.0,3307.0,247.0,85.0,36.0,77.0,6947.0,7985.0,72324,0.0,0.0,0.0,0.0
221,Bangkok Auto Salon,facebook,56749.0,2361.0,1094.0,200.0,77.0,96.0,3144.0,8250.0,71971,0.0,0.0,0.0,0.0
1921,SATANG BANK,youtube,65882.0,0.0,0.0,0.0,0.0,0.0,4537.0,0.0,71577,0.0,0.0,364.0,794.0
874,Gladiuz KB,instagram,70549.0,0.0,0.0,0.0,0.0,0.0,907.0,0.0,71456,0.0,0.0,0.0,0.0
758,Filmzlap,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71321,20550.0,50771.0,0.0,0.0
1328,MRSilver VideoGame,youtube,60147.0,0.0,0.0,0.0,0.0,0.0,8249.0,0.0,70922,0.0,0.0,677.0,1849.0
2647,iTAX Thailand,facebook,41281.0,462.0,143.0,652.0,64.0,82.0,1783.0,26336.0,70803,0.0,0.0,0.0,0.0
1453,MissPimpaka - Pim,facebook,61296.0,3307.0,789.0,157.0,47.0,11.0,3344.0,1780.0,70731,0.0,0.0,0.0,0.0
115,Alrisaa,youtube,63761.0,0.0,0.0,0.0,0.0,0.0,2295.0,0.0,70670,0.0,0.0,4085.0,529.0
2167,Tewfortew,youtube,65646.0,0.0,0.0,0.0,0.0,0.0,2275.0,0.0,70413,0.0,0.0,1381.0,1111.0
2993,tucktanhealthy,instagram,69907.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,70386,0.0,0.0,0.0,0.0
1898,Roundfinger,youtube,50522.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,70092,0.0,0.0,15985.0,1023.0
1914,RyotaMoisture,youtube,64598.0,0.0,0.0,0.0,0.0,0.0,4470.0,0.0,69908,0.0,0.0,532.0,308.0
1558,NAKLAS GAMER,facebook,53212.0,1343.0,108.0,10721.0,102.0,96.0,1407.0,2821.0,69810,0.0,0.0,0.0,0.0
1655,Oily’s Story,facebook,57436.0,4849.0,970.0,226.0,53.0,9.0,4954.0,996.0,69493,0.0,0.0,0.0,0.0
1845,Q Taymee,facebook,58313.0,2366.0,559.0,84.0,10.0,15.0,2411.0,5586.0,69344,0.0,0.0,0.0,0.0
1687,PHOLFOODMAFIA,youtube,61597.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,69303,0.0,0.0,4811.0,701.0
4229,เนิส Nurseryus Makeup & Art,youtube,61965.0,0.0,0.0,0.0,0.0,0.0,4827.0,0.0,69097,0.0,0.0,1183.0,1122.0
3415,ทิฟวธู ธวัลรัตน์ พินิจารมณ์,instagram,67381.0,0.0,0.0,0.0,0.0,0.0,1541.0,0.0,68922,0.0,0.0,0.0,0.0
10,10นาทีกับหมอต่อ,facebook,53676.0,710.0,57.0,43.0,25.0,45.0,989.0,13340.0,68885,0.0,0.0,0.0,0.0
3838,วิทยาศาสตร์ทันโลก และภัยพิบัติในไทย,facebook,40485.0,1139.0,782.0,53.0,992.0,84.0,1971.0,23362.0,68868,0.0,0.0,0.0,0.0
3750,รีวิวอีสาน,facebook,42052.0,698.0,275.0,230.0,189.0,3.0,2791.0,22521.0,68759,0.0,0.0,0.0,0.0
855,GameMonday,facebook,58763.0,1087.0,512.0,283.0,410.0,14.0,1716.0,5817.0,68602,0.0,0.0,0.0,0.0
3439,นักท่องเที่ยวสัญชาติไทย,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68433,27072.0,41361.0,0.0,0.0
2890,pom_vinji,youtube,56534.0,0.0,0.0,0.0,0.0,0.0,6541.0,0.0,68375,0.0,0.0,3111.0,2189.0
2107,TDKeane,youtube,63056.0,0.0,0.0,0.0,0.0,0.0,2369.0,0.0,68230,0.0,0.0,773.0,2032.0
2588,foodanyway,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68161,23818.0,44343.0,0.0,0.0
1798,Ploypisut,instagram,66687.0,0.0,0.0,0.0,0.0,0.0,1098.0,0.0,67785,0.0,0.0,0.0,0.0
1524,Ms Happy Diet - The Healthy Foodie,instagram,64928.0,0.0,0.0,0.0,0.0,0.0,2475.0,0.0,67403,0.0,0.0,0.0,0.0
3883,สวัสดีคนแปลกหน้า,facebook,50534.0,1593.0,479.0,388.0,187.0,0.0,4205.0,9799.0,67185,0.0,0.0,0.0,0.0
1256,Life with Muay,facebook,47183.0,1326.0,417.0,66.0,14.0,1.0,6442.0,11568.0,67017,0.0,0.0,0.0,0.0
779,FitFest,facebook,52971.0,2071.0,256.0,333.0,35.0,23.0,2814.0,8445.0,66948,0.0,0.0,0.0,0.0
518,Data Cube,facebook,34344.0,651.0,196.0,47.0,6.0,0.0,1298.0,30294.0,66836,0.0,0.0,0.0,0.0
559,Donut Beauty Brains,instagram,64045.0,0.0,0.0,0.0,0.0,0.0,2785.0,0.0,66830,0.0,0.0,0.0,0.0
2179,Thai Top Fitness,instagram,65697.0,0.0,0.0,0.0,0.0,0.0,1064.0,0.0,66761,0.0,0.0,0.0,0.0
4040,อยู่กับยา - Live with Drug,facebook,40362.0,585.0,894.0,1136.0,1995.0,633.0,2015.0,19115.0,66735,0.0,0.0,0.0,0.0
3447,นักวิ่ง สมัครเล่น,facebook,49253.0,986.0,1223.0,461.0,101.0,4.0,1412.0,13179.0,66619,0.0,0.0,0.0,0.0
155,Asayhi Channel,youtube,51549.0,0.0,0.0,0.0,0.0,0.0,10114.0,0.0,66586,0.0,0.0,4080.0,843.0
322,Blue O'Clock,youtube,56911.0,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,66576,0.0,0.0,7417.0,940.0
778,Fit4fun,facebook,58043.0,596.0,119.0,249.0,19.0,3.0,1525.0,5876.0,66430,0.0,0.0,0.0,0.0
3867,สปอร์ตเกิร์ล by Thipwalee,facebook,54102.0,7585.0,1179.0,87.0,3.0,0.0,2317.0,667.0,65940,0.0,0.0,0.0,0.0
3857,ว่าด้วยเรื่องของภาษา,facebook,38194.0,1468.0,530.0,1975.0,90.0,8.0,2629.0,20974.0,65868,0.0,0.0,0.0,0.0
4056,ออน ชัญญภัส ศรีไพศาล,instagram,63307.0,0.0,0.0,0.0,0.0,0.0,2453.0,0.0,65760,0.0,0.0,0.0,0.0
1841,Pureswan,instagram,65086.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,65597,0.0,0.0,0.0,0.0
372,Buffettcode,facebook,48684.0,301.0,221.0,157.0,133.0,9.0,1457.0,14631.0,65593,0.0,0.0,0.0,0.0
1949,Sanook Game,facebook,53400.0,992.0,536.0,874.0,147.0,41.0,2829.0,6584.0,65403,0.0,0.0,0.0,0.0
2000,SnapTech Zone,facebook,43637.0,523.0,1504.0,653.0,155.0,15.0,4036.0,14804.0,65327,0.0,0.0,0.0,0.0
2199,Than Money Trick,facebook,49372.0,2532.0,240.0,78.0,32.0,5.0,6863.0,5974.0,65096,0.0,0.0,0.0,0.0
519,Data TH.com - Data Science ชิลชิล,facebook,34137.0,528.0,215.0,525.0,24.0,2.0,2075.0,27422.0,64928,0.0,0.0,0.0,0.0
1301,Luxman Thailand,youtube,56210.0,0.0,0.0,0.0,0.0,0.0,5287.0,0.0,64819,0.0,0.0,1949.0,1373.0
2242,TheMoof,facebook,54651.0,3362.0,631.0,2241.0,67.0,6.0,1742.0,2071.0,64771,0.0,0.0,0.0,0.0
1891,Rod on Tube,youtube,53881.0,0.0,0.0,0.0,0.0,0.0,3076.0,0.0,64680,0.0,0.0,5933.0,1790.0
1001,IAUMReview รีวิวมือถือ & อัพเดทข่าวไอที,instagram,63859.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,64597,0.0,0.0,0.0,0.0
3348,ตัวคนเดียวก็เที่ยวได้,facebook,48660.0,2683.0,677.0,305.0,65.0,0.0,3278.0,8836.0,64504,0.0,0.0,0.0,0.0
4437,โต๋เต๋ ไปไหน,facebook,36054.0,2559.0,531.0,9.0,131.0,2.0,7871.0,17339.0,64496,0.0,0.0,0.0,0.0
4155,เจน Jane Soraya,youtube,59816.0,0.0,0.0,0.0,0.0,0.0,2330.0,0.0,64447,0.0,0.0,976.0,1325.0
2894,ppraewq,youtube,60096.0,0.0,0.0,0.0,0.0,0.0,3135.0,0.0,64155,0.0,0.0,467.0,457.0
2878,pinghatta,instagram,62515.0,0.0,0.0,0.0,0.0,0.0,1519.0,0.0,64034,0.0,0.0,0.0,0.0
3001,viput_a,instagram,63413.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,63999,0.0,0.0,0.0,0.0
